nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
1,-445.000 ,-250.000 ,1.600 ,1.502 
2,-415.000 ,-250.000 ,1.600 ,1.504 
3,-385.000 ,-250.000 ,1.600 ,1.492 
4,-315.000 ,-250.000 ,1.600 ,1.492 
5,-295.000 ,-250.000 ,1.600 ,1.497 
6,-275.000 ,-250.000 ,1.600 ,1.514 
7,-235.000 ,-250.000 ,1.600 ,1.516 
8,-145.000 ,-250.000 ,1.600 ,1.569 
9,-35.000 ,-250.000 ,1.600 ,1.607 
10,-15.000 ,-250.000 ,1.600 ,1.608 
11,35.000 ,-250.000 ,1.600 ,1.597 
12,55.000 ,-250.000 ,1.600 ,1.582 
13,75.000 ,-250.000 ,1.600 ,1.563 
14,85.000 ,-250.000 ,1.600 ,1.557 
15,205.000 ,-250.000 ,1.600 ,1.481 
16,-485.000 ,-250.000 ,1.600 ,1.496 
17,-475.000 ,-250.000 ,1.600 ,1.496 
18,-465.000 ,-250.000 ,1.600 ,1.495 
19,-455.000 ,-250.000 ,1.600 ,1.499 
20,-435.000 ,-250.000 ,1.600 ,1.498 
21,-425.000 ,-250.000 ,1.600 ,1.503 
22,-405.000 ,-250.000 ,1.600 ,1.497 
23,-395.000 ,-250.000 ,1.600 ,1.491 
24,-375.000 ,-250.000 ,1.600 ,1.496 
25,-365.000 ,-250.000 ,1.600 ,1.493 
26,-355.000 ,-250.000 ,1.600 ,1.496 
27,-345.000 ,-250.000 ,1.600 ,1.497 
28,-335.000 ,-250.000 ,1.600 ,1.495 
29,-325.000 ,-250.000 ,1.600 ,1.492 
30,-305.000 ,-250.000 ,1.600 ,1.493 
31,-285.000 ,-250.000 ,1.600 ,1.506 
32,-265.000 ,-250.000 ,1.600 ,1.520 
33,-255.000 ,-250.000 ,1.600 ,1.521 
34,-245.000 ,-250.000 ,1.600 ,1.517 
35,-225.000 ,-250.000 ,1.600 ,1.525 
36,-215.000 ,-250.000 ,1.600 ,1.537 
37,-205.000 ,-250.000 ,1.600 ,1.541 
38,-195.000 ,-250.000 ,1.600 ,1.545 
39,-185.000 ,-250.000 ,1.600 ,1.557 
40,-175.000 ,-250.000 ,1.600 ,1.572 
41,-165.000 ,-250.000 ,1.600 ,1.570 
42,-155.000 ,-250.000 ,1.600 ,1.565 
43,-135.000 ,-250.000 ,1.600 ,1.578 
44,-125.000 ,-250.000 ,1.600 ,1.584 
45,-115.000 ,-250.000 ,1.600 ,1.587 
46,-105.000 ,-250.000 ,1.600 ,1.592 
47,-95.000 ,-250.000 ,1.600 ,1.597 
48,-85.000 ,-250.000 ,1.600 ,1.602 
49,-75.000 ,-250.000 ,1.600 ,1.603 
50,-65.000 ,-250.000 ,1.600 ,1.604 
51,-55.000 ,-250.000 ,1.600 ,1.606 
52,-45.000 ,-250.000 ,1.600 ,1.606 
53,-25.000 ,-250.000 ,1.600 ,1.608 
54,-15.000 ,-250.000 ,1.600 ,1.608 
55,-5.000 ,-250.000 ,1.600 ,1.606 
56,5.000 ,-250.000 ,1.600 ,1.604 
57,15.000 ,-250.000 ,1.600 ,1.603 
58,25.000 ,-250.000 ,1.600 ,1.601 
59,45.000 ,-250.000 ,1.600 ,1.591 
60,65.000 ,-250.000 ,1.600 ,1.571 
61,95.000 ,-250.000 ,1.600 ,1.546 
62,105.000 ,-250.000 ,1.600 ,1.540 
63,115.000 ,-250.000 ,1.600 ,1.535 
64,125.000 ,-250.000 ,1.600 ,1.526 
65,135.000 ,-250.000 ,1.600 ,1.520 
66,145.000 ,-250.000 ,1.600 ,1.517 
67,155.000 ,-250.000 ,1.600 ,1.509 
68,165.000 ,-250.000 ,1.600 ,1.497 
69,175.000 ,-250.000 ,1.600 ,1.487 
70,185.000 ,-250.000 ,1.600 ,1.482 
71,195.000 ,-250.000 ,1.600 ,1.480 
72,215.000 ,-250.000 ,1.600 ,1.481 
73,225.000 ,-250.000 ,1.600 ,1.484 
74,235.000 ,-250.000 ,1.600 ,1.497 
75,245.000 ,-250.000 ,1.600 ,1.544 
76,189.667 ,-243.342 ,1.600 ,1.468 
77,229.174 ,-242.956 ,1.600 ,1.484 
78,180.833 ,-242.708 ,1.600 ,1.471 
79,-140.360 ,-242.557 ,1.600 ,1.553 
80,-450.791 ,-242.548 ,1.600 ,1.481 
81,-81.840 ,-242.510 ,1.600 ,1.575 
82,-420.571 ,-242.423 ,1.600 ,1.485 
83,221.407 ,-242.190 ,1.600 ,1.476 
84,-220.374 ,-241.839 ,1.600 ,1.510 
85,210.948 ,-241.242 ,1.600 ,1.474 
86,-410.990 ,-241.033 ,1.600 ,1.478 
87,-29.617 ,-240.829 ,1.600 ,1.577 
88,-322.590 ,-240.618 ,1.600 ,1.484 
89,-400.764 ,-240.614 ,1.600 ,1.477 
90,-390.764 ,-240.614 ,1.600 ,1.474 
91,-239.896 ,-240.578 ,1.600 ,1.505 
92,-229.896 ,-240.578 ,1.600 ,1.503 
93,-312.186 ,-240.485 ,1.600 ,1.484 
94,-279.952 ,-240.472 ,1.600 ,1.493 
95,92.354 ,-240.445 ,1.600 ,1.524 
96,-250.537 ,-240.399 ,1.600 ,1.505 
97,-20.150 ,-240.354 ,1.600 ,1.575 
98,-379.826 ,-240.131 ,1.600 ,1.478 
99,-210.990 ,-240.081 ,1.600 ,1.515 
100,-200.990 ,-240.081 ,1.600 ,1.519 
101,-485.000 ,-240.000 ,1.600 ,1.494 
102,245.000 ,-240.000 ,1.600 ,1.544 
103,-190.363 ,-239.921 ,1.600 ,1.519 
104,198.452 ,-239.881 ,1.600 ,1.468 
105,-118.971 ,-239.873 ,1.600 ,1.564 
106,-105.638 ,-239.873 ,1.600 ,1.566 
107,-92.305 ,-239.873 ,1.600 ,1.569 
108,132.536 ,-239.815 ,1.600 ,1.501 
109,-442.187 ,-239.802 ,1.600 ,1.478 
110,-60.527 ,-239.761 ,1.600 ,1.575 
111,-179.152 ,-239.755 ,1.600 ,1.530 
112,-270.330 ,-239.717 ,1.600 ,1.497 
113,122.519 ,-239.714 ,1.600 ,1.510 
114,-41.259 ,-239.695 ,1.600 ,1.575 
115,-368.889 ,-239.649 ,1.600 ,1.478 
116,-358.889 ,-239.649 ,1.600 ,1.480 
117,-348.889 ,-239.649 ,1.600 ,1.483 
118,-335.556 ,-239.649 ,1.600 ,1.484 
119,-260.348 ,-239.631 ,1.600 ,1.503 
120,141.534 ,-239.622 ,1.600 ,1.496 
121,-10.210 ,-239.583 ,1.600 ,1.571 
122,0.101 ,-239.583 ,1.600 ,1.571 
123,30.411 ,-239.583 ,1.600 ,1.560 
124,74.542 ,-239.583 ,1.600 ,1.535 
125,112.594 ,-239.583 ,1.600 ,1.514 
126,160.833 ,-239.583 ,1.600 ,1.480 
127,170.833 ,-239.583 ,1.600 ,1.473 
128,-169.583 ,-239.583 ,1.600 ,1.532 
129,-50.427 ,-239.583 ,1.600 ,1.576 
130,-10.210 ,-239.583 ,1.600 ,1.571 
131,10.101 ,-239.583 ,1.600 ,1.569 
132,20.101 ,-239.583 ,1.600 ,1.566 
133,40.722 ,-239.583 ,1.600 ,1.555 
134,50.844 ,-239.583 ,1.600 ,1.549 
135,60.965 ,-239.583 ,1.600 ,1.543 
136,82.782 ,-239.583 ,1.600 ,1.530 
137,150.833 ,-239.583 ,1.600 ,1.490 
138,-149.650 ,-239.563 ,1.600 ,1.543 
139,-130.584 ,-239.549 ,1.600 ,1.556 
140,102.811 ,-239.497 ,1.600 ,1.518 
141,-290.885 ,-239.331 ,1.600 ,1.487 
142,-160.948 ,-239.185 ,1.600 ,1.534 
143,-460.517 ,-239.033 ,1.600 ,1.478 
144,-71.690 ,-239.008 ,1.600 ,1.569 
145,-429.764 ,-238.805 ,1.600 ,1.478 
146,-473.782 ,-238.341 ,1.600 ,1.482 
147,236.053 ,-237.857 ,1.600 ,1.497 
148,-301.834 ,-237.692 ,1.600 ,1.487 
149,186.667 ,-235.417 ,1.600 ,1.470 
150,228.412 ,-234.735 ,1.600 ,1.481 
151,-140.725 ,-234.275 ,1.600 ,1.541 
152,-451.250 ,-233.903 ,1.600 ,1.476 
153,-418.889 ,-233.815 ,1.600 ,1.471 
154,-82.506 ,-233.357 ,1.600 ,1.555 
155,97.045 ,-233.176 ,1.600 ,1.516 
156,217.973 ,-232.664 ,1.600 ,1.470 
157,110.048 ,-232.633 ,1.600 ,1.509 
158,-255.722 ,-232.632 ,1.600 ,1.498 
159,-221.045 ,-232.534 ,1.600 ,1.493 
160,-310.459 ,-232.443 ,1.600 ,1.487 
161,176.667 ,-232.292 ,1.600 ,1.467 
162,-156.773 ,-232.204 ,1.600 ,1.528 
163,-234.167 ,-232.135 ,1.600 ,1.495 
164,-246.046 ,-232.068 ,1.600 ,1.494 
165,-318.999 ,-232.034 ,1.600 ,1.488 
166,117.939 ,-231.333 ,1.600 ,1.504 
167,-467.765 ,-231.092 ,1.600 ,1.484 
168,-64.683 ,-231.046 ,1.600 ,1.556 
169,-406.446 ,-230.857 ,1.600 ,1.470 
170,89.758 ,-230.679 ,1.600 ,1.522 
171,-330.073 ,-230.649 ,1.600 ,1.485 
172,-208.099 ,-230.640 ,1.600 ,1.497 
173,-123.045 ,-230.613 ,1.600 ,1.543 
174,-25.008 ,-230.607 ,1.600 ,1.560 
175,-285.545 ,-230.602 ,1.600 ,1.490 
176,-395.379 ,-230.432 ,1.600 ,1.468 
177,-384.379 ,-230.413 ,1.600 ,1.469 
178,205.846 ,-230.366 ,1.600 ,1.465 
179,-373.805 ,-230.294 ,1.600 ,1.470 
180,-363.365 ,-230.200 ,1.600 ,1.472 
181,-111.869 ,-230.087 ,1.600 ,1.545 
182,-15.505 ,-230.038 ,1.600 ,1.558 
183,-34.721 ,-230.036 ,1.600 ,1.562 
184,-485.000 ,-230.000 ,1.600 ,1.497 
185,245.000 ,-230.000 ,1.600 ,1.544 
186,-196.276 ,-229.913 ,1.600 ,1.497 
187,-185.757 ,-229.780 ,1.600 ,1.506 
188,-164.851 ,-229.741 ,1.600 ,1.518 
189,128.285 ,-229.661 ,1.600 ,1.496 
190,-439.375 ,-229.605 ,1.600 ,1.480 
191,-100.730 ,-229.601 ,1.600 ,1.547 
192,-341.573 ,-229.583 ,1.600 ,1.481 
193,-174.870 ,-229.415 ,1.600 ,1.513 
194,-352.778 ,-229.297 ,1.600 ,1.477 
195,36.471 ,-229.167 ,1.600 ,1.543 
196,46.809 ,-229.167 ,1.600 ,1.541 
197,57.052 ,-229.167 ,1.600 ,1.538 
198,166.667 ,-229.167 ,1.600 ,1.468 
199,-55.854 ,-229.167 ,1.600 ,1.558 
200,-5.730 ,-229.167 ,1.600 ,1.559 
201,5.201 ,-229.167 ,1.600 ,1.553 
202,15.667 ,-229.167 ,1.600 ,1.550 
203,26.133 ,-229.167 ,1.600 ,1.546 
204,67.296 ,-229.167 ,1.600 ,1.532 
205,81.443 ,-229.167 ,1.600 ,1.526 
206,103.709 ,-229.167 ,1.600 ,1.515 
207,138.333 ,-229.167 ,1.600 ,1.485 
208,147.500 ,-229.167 ,1.600 ,1.480 
209,156.667 ,-229.167 ,1.600 ,1.473 
210,-133.224 ,-229.158 ,1.600 ,1.538 
211,-276.612 ,-228.957 ,1.600 ,1.494 
212,-148.745 ,-228.721 ,1.600 ,1.529 
213,193.958 ,-228.646 ,1.600 ,1.460 
214,-264.500 ,-228.339 ,1.600 ,1.497 
215,-44.871 ,-228.236 ,1.600 ,1.562 
216,74.739 ,-227.878 ,1.600 ,1.527 
217,-459.096 ,-227.594 ,1.600 ,1.486 
218,183.745 ,-227.279 ,1.600 ,1.464 
219,-72.956 ,-227.200 ,1.600 ,1.559 
220,235.602 ,-227.199 ,1.600 ,1.487 
221,-304.776 ,-226.689 ,1.600 ,1.503 
222,-475.176 ,-226.680 ,1.600 ,1.486 
223,-90.793 ,-226.642 ,1.600 ,1.552 
224,-295.054 ,-226.224 ,1.600 ,1.497 
225,-140.920 ,-226.133 ,1.600 ,1.528 
226,-427.324 ,-225.988 ,1.600 ,1.477 
227,-314.501 ,-225.314 ,1.600 ,1.496 
228,-413.901 ,-224.710 ,1.600 ,1.471 
229,112.384 ,-224.508 ,1.600 ,1.511 
230,225.833 ,-224.371 ,1.600 ,1.471 
231,96.367 ,-224.235 ,1.600 ,1.525 
232,-254.514 ,-224.085 ,1.600 ,1.495 
233,-368.498 ,-223.275 ,1.600 ,1.466 
234,-389.845 ,-223.059 ,1.600 ,1.464 
235,-241.445 ,-223.035 ,1.600 ,1.491 
236,-448.906 ,-222.905 ,1.600 ,1.488 
237,-325.816 ,-222.820 ,1.600 ,1.489 
238,-20.498 ,-222.776 ,1.600 ,1.571 
239,-466.385 ,-222.448 ,1.600 ,1.488 
240,-81.930 ,-222.123 ,1.600 ,1.562 
241,-228.581 ,-221.951 ,1.600 ,1.496 
242,121.806 ,-221.897 ,1.600 ,1.508 
243,-402.292 ,-221.841 ,1.600 ,1.469 
244,-127.119 ,-221.354 ,1.600 ,1.548 
245,175.806 ,-221.324 ,1.600 ,1.470 
246,79.153 ,-220.997 ,1.600 ,1.537 
247,-216.328 ,-220.989 ,1.600 ,1.500 
248,-28.719 ,-220.973 ,1.600 ,1.578 
249,188.333 ,-220.833 ,1.600 ,1.465 
250,200.276 ,-220.782 ,1.600 ,1.465 
251,-204.040 ,-220.739 ,1.600 ,1.507 
252,213.101 ,-220.408 ,1.600 ,1.469 
253,-0.552 ,-220.298 ,1.600 ,1.580 
254,62.789 ,-220.276 ,1.600 ,1.555 
255,-62.386 ,-220.097 ,1.600 ,1.573 
256,-105.814 ,-220.076 ,1.600 ,1.558 
257,-485.000 ,-220.000 ,1.600 ,1.497 
258,245.000 ,-220.000 ,1.600 ,1.544 
259,-192.266 ,-219.994 ,1.600 ,1.516 
260,-37.138 ,-219.988 ,1.600 ,1.578 
261,-437.649 ,-219.935 ,1.600 ,1.486 
262,-377.205 ,-219.790 ,1.600 ,1.468 
263,-302.023 ,-219.769 ,1.600 ,1.493 
264,-116.449 ,-219.762 ,1.600 ,1.556 
265,-169.338 ,-219.761 ,1.600 ,1.523 
266,87.307 ,-219.741 ,1.600 ,1.533 
267,-157.217 ,-219.700 ,1.600 ,1.531 
268,-180.561 ,-219.695 ,1.600 ,1.522 
269,9.284 ,-219.638 ,1.600 ,1.580 
270,-136.270 ,-219.472 ,1.600 ,1.541 
271,-335.474 ,-219.310 ,1.600 ,1.477 
272,-310.511 ,-219.043 ,1.600 ,1.489 
273,-145.638 ,-219.039 ,1.600 ,1.533 
274,-96.832 ,-218.959 ,1.600 ,1.561 
275,-356.667 ,-218.946 ,1.600 ,1.469 
276,-346.667 ,-218.946 ,1.600 ,1.472 
277,71.734 ,-218.835 ,1.600 ,1.543 
278,42.531 ,-218.750 ,1.600 ,1.560 
279,142.500 ,-218.750 ,1.600 ,1.491 
280,152.500 ,-218.750 ,1.600 ,1.483 
281,-51.571 ,-218.750 ,1.600 ,1.576 
282,-11.561 ,-218.750 ,1.600 ,1.584 
283,52.896 ,-218.750 ,1.600 ,1.557 
284,162.500 ,-218.750 ,1.600 ,1.478 
285,19.589 ,-218.548 ,1.600 ,1.579 
286,131.505 ,-218.406 ,1.600 ,1.501 
287,-473.125 ,-218.202 ,1.600 ,1.483 
288,-44.509 ,-218.060 ,1.600 ,1.580 
289,-285.223 ,-218.026 ,1.600 ,1.490 
290,-89.095 ,-217.658 ,1.600 ,1.566 
291,-320.327 ,-217.511 ,1.600 ,1.482 
292,104.117 ,-217.466 ,1.600 ,1.524 
293,31.156 ,-217.340 ,1.600 ,1.573 
294,-273.142 ,-217.058 ,1.600 ,1.494 
295,234.653 ,-217.049 ,1.600 ,1.486 
296,-457.148 ,-217.013 ,1.600 ,1.487 
297,-420.594 ,-216.777 ,1.600 ,1.478 
298,-260.833 ,-216.293 ,1.600 ,1.496 
299,-429.365 ,-216.279 ,1.600 ,1.482 
300,-73.297 ,-215.946 ,1.600 ,1.577 
301,-410.552 ,-215.765 ,1.600 ,1.479 
302,-328.030 ,-215.645 ,1.600 ,1.475 
303,-394.298 ,-215.387 ,1.600 ,1.482 
304,95.421 ,-215.339 ,1.600 ,1.528 
305,-249.381 ,-214.840 ,1.600 ,1.492 
306,113.896 ,-214.709 ,1.600 ,1.519 
307,-295.990 ,-214.376 ,1.600 ,1.486 
308,-122.445 ,-214.082 ,1.600 ,1.561 
309,-366.200 ,-213.992 ,1.600 ,1.466 
310,123.028 ,-213.686 ,1.600 ,1.514 
311,-21.694 ,-213.513 ,1.600 ,1.594 
312,-30.953 ,-212.972 ,1.600 ,1.592 
313,224.129 ,-212.858 ,1.600 ,1.478 
314,-478.930 ,-212.857 ,1.600 ,1.482 
315,-445.978 ,-212.638 ,1.600 ,1.484 
316,3.729 ,-212.317 ,1.600 ,1.604 
317,-401.679 ,-212.138 ,1.600 ,1.487 
318,-211.423 ,-212.027 ,1.600 ,1.508 
319,-39.765 ,-211.962 ,1.600 ,1.591 
320,-306.512 ,-211.857 ,1.600 ,1.477 
321,-464.714 ,-211.843 ,1.600 ,1.487 
322,-236.134 ,-211.469 ,1.600 ,1.498 
323,193.837 ,-211.326 ,1.600 ,1.472 
324,-164.251 ,-211.289 ,1.600 ,1.534 
325,182.778 ,-211.111 ,1.600 ,1.474 
326,-5.194 ,-211.081 ,1.600 ,1.603 
327,-223.346 ,-211.054 ,1.600 ,1.506 
328,204.661 ,-210.974 ,1.600 ,1.471 
329,-109.454 ,-210.941 ,1.600 ,1.568 
330,-116.746 ,-210.917 ,1.600 ,1.562 
331,-100.270 ,-210.889 ,1.600 ,1.570 
332,-199.851 ,-210.875 ,1.600 ,1.514 
333,-82.657 ,-210.818 ,1.600 ,1.576 
334,78.407 ,-210.697 ,1.600 ,1.545 
335,-129.884 ,-210.655 ,1.600 ,1.552 
336,-385.948 ,-210.559 ,1.600 ,1.479 
337,-316.284 ,-210.203 ,1.600 ,1.474 
338,-92.284 ,-210.092 ,1.600 ,1.577 
339,-485.000 ,-210.000 ,1.600 ,1.493 
340,245.000 ,-210.000 ,1.600 ,1.544 
341,-435.198 ,-209.958 ,1.600 ,1.483 
342,-358.109 ,-209.943 ,1.600 ,1.467 
343,-187.624 ,-209.900 ,1.600 ,1.522 
344,-65.450 ,-209.840 ,1.600 ,1.582 
345,169.954 ,-209.838 ,1.600 ,1.477 
346,-47.041 ,-209.782 ,1.600 ,1.590 
347,-150.341 ,-209.573 ,1.600 ,1.545 
348,-349.805 ,-209.449 ,1.600 ,1.469 
349,-140.941 ,-209.405 ,1.600 ,1.546 
350,-55.995 ,-209.349 ,1.600 ,1.585 
351,-157.465 ,-209.160 ,1.600 ,1.541 
352,158.611 ,-209.028 ,1.600 ,1.481 
353,63.841 ,-208.757 ,1.600 ,1.561 
354,-426.061 ,-208.739 ,1.600 ,1.481 
355,-174.277 ,-208.723 ,1.600 ,1.529 
356,-394.685 ,-208.651 ,1.600 ,1.490 
357,-341.580 ,-208.586 ,1.600 ,1.474 
358,-332.604 ,-208.578 ,1.600 ,1.474 
359,22.204 ,-208.532 ,1.600 ,1.597 
360,-324.788 ,-208.531 ,1.600 ,1.473 
361,89.392 ,-208.392 ,1.600 ,1.539 
362,12.070 ,-208.333 ,1.600 ,1.605 
363,37.887 ,-208.333 ,1.600 ,1.587 
364,138.333 ,-208.333 ,1.600 ,1.501 
365,148.333 ,-208.333 ,1.600 ,1.491 
366,-416.319 ,-208.244 ,1.600 ,1.482 
367,49.829 ,-208.239 ,1.600 ,1.569 
368,98.884 ,-207.850 ,1.600 ,1.535 
369,-122.026 ,-207.721 ,1.600 ,1.553 
370,213.705 ,-207.682 ,1.600 ,1.475 
371,-280.658 ,-207.671 ,1.600 ,1.479 
372,-407.306 ,-207.626 ,1.600 ,1.486 
373,-15.094 ,-207.569 ,1.600 ,1.602 
374,128.251 ,-207.346 ,1.600 ,1.512 
375,-472.187 ,-207.302 ,1.600 ,1.487 
376,-269.010 ,-207.227 ,1.600 ,1.481 
377,29.804 ,-207.219 ,1.600 ,1.597 
378,-373.403 ,-206.972 ,1.600 ,1.472 
379,-292.381 ,-206.850 ,1.600 ,1.478 
380,-256.960 ,-206.751 ,1.600 ,1.481 
381,-454.888 ,-206.298 ,1.600 ,1.484 
382,108.203 ,-206.008 ,1.600 ,1.531 
383,118.688 ,-205.729 ,1.600 ,1.520 
384,-73.144 ,-205.633 ,1.600 ,1.578 
385,234.444 ,-205.278 ,1.600 ,1.486 
386,-302.170 ,-205.150 ,1.600 ,1.476 
387,-245.651 ,-204.999 ,1.600 ,1.484 
388,-478.924 ,-204.886 ,1.600 ,1.485 
389,-215.672 ,-204.838 ,1.600 ,1.499 
390,-33.552 ,-204.798 ,1.600 ,1.595 
391,-362.993 ,-204.230 ,1.600 ,1.470 
392,-228.916 ,-204.017 ,1.600 ,1.492 
393,-355.418 ,-203.973 ,1.600 ,1.474 
394,-207.248 ,-203.768 ,1.600 ,1.501 
395,-167.245 ,-203.403 ,1.600 ,1.531 
396,-400.983 ,-203.313 ,1.600 ,1.481 
397,-87.727 ,-203.102 ,1.600 ,1.575 
398,-24.849 ,-202.994 ,1.600 ,1.594 
399,-312.096 ,-202.597 ,1.600 ,1.477 
400,-160.372 ,-202.511 ,1.600 ,1.537 
401,198.825 ,-202.489 ,1.600 ,1.466 
402,-104.718 ,-202.450 ,1.600 ,1.561 
403,-114.781 ,-202.368 ,1.600 ,1.557 
404,-95.117 ,-202.227 ,1.600 ,1.569 
405,-40.085 ,-202.186 ,1.600 ,1.589 
406,206.906 ,-202.090 ,1.600 ,1.470 
407,-153.782 ,-202.009 ,1.600 ,1.542 
408,-8.005 ,-201.955 ,1.600 ,1.602 
409,-196.538 ,-201.831 ,1.600 ,1.510 
410,188.147 ,-201.764 ,1.600 ,1.466 
411,2.006 ,-201.666 ,1.600 ,1.600 
412,82.778 ,-201.463 ,1.600 ,1.552 
413,-391.107 ,-201.184 ,1.600 ,1.474 
414,-463.716 ,-201.163 ,1.600 ,1.489 
415,176.389 ,-200.694 ,1.600 ,1.472 
416,-221.236 ,-200.655 ,1.600 ,1.490 
417,223.889 ,-200.556 ,1.600 ,1.477 
418,24.482 ,-200.521 ,1.600 ,1.594 
419,-444.429 ,-200.405 ,1.600 ,1.487 
420,-235.619 ,-200.384 ,1.600 ,1.486 
421,32.708 ,-200.354 ,1.600 ,1.588 
422,-124.959 ,-200.231 ,1.600 ,1.549 
423,-135.061 ,-200.157 ,1.600 ,1.547 
424,-49.243 ,-200.137 ,1.600 ,1.583 
425,-485.000 ,-200.000 ,1.600 ,1.492 
426,245.000 ,-200.000 ,1.600 ,1.544 
427,-320.243 ,-199.930 ,1.600 ,1.479 
428,-183.542 ,-199.907 ,1.600 ,1.523 
429,-431.847 ,-199.555 ,1.600 ,1.484 
430,-379.834 ,-199.446 ,1.600 ,1.475 
431,164.722 ,-199.306 ,1.600 ,1.476 
432,-347.508 ,-199.242 ,1.600 ,1.479 
433,-328.301 ,-199.222 ,1.600 ,1.481 
434,-336.432 ,-199.104 ,1.600 ,1.483 
435,74.040 ,-198.911 ,1.600 ,1.561 
436,90.332 ,-198.824 ,1.600 ,1.554 
437,-146.081 ,-198.785 ,1.600 ,1.548 
438,-80.540 ,-198.749 ,1.600 ,1.578 
439,-422.222 ,-198.529 ,1.600 ,1.483 
440,-287.941 ,-198.476 ,1.600 ,1.476 
441,-213.877 ,-198.396 ,1.600 ,1.495 
442,-276.253 ,-198.387 ,1.600 ,1.476 
443,-298.389 ,-198.270 ,1.600 ,1.478 
444,-60.865 ,-198.191 ,1.600 ,1.583 
445,15.296 ,-198.020 ,1.600 ,1.592 
446,15.296 ,-198.020 ,1.600 ,1.592 
447,43.609 ,-197.917 ,1.600 ,1.574 
448,56.006 ,-197.917 ,1.600 ,1.565 
449,132.875 ,-197.917 ,1.600 ,1.515 
450,143.521 ,-197.917 ,1.600 ,1.498 
451,154.167 ,-197.917 ,1.600 ,1.487 
452,-263.906 ,-197.805 ,1.600 ,1.481 
453,-172.942 ,-197.794 ,1.600 ,1.531 
454,-410.273 ,-197.354 ,1.600 ,1.486 
455,-368.229 ,-197.103 ,1.600 ,1.477 
456,122.845 ,-197.003 ,1.600 ,1.529 
457,-358.675 ,-197.000 ,1.600 ,1.481 
458,-15.954 ,-196.748 ,1.600 ,1.593 
459,-455.015 ,-196.713 ,1.600 ,1.488 
460,-252.108 ,-196.687 ,1.600 ,1.483 
461,-227.340 ,-196.553 ,1.600 ,1.482 
462,-164.373 ,-196.539 ,1.600 ,1.538 
463,112.314 ,-196.530 ,1.600 ,1.540 
464,-474.285 ,-196.464 ,1.600 ,1.486 
465,65.030 ,-196.427 ,1.600 ,1.564 
466,-307.344 ,-196.245 ,1.600 ,1.478 
467,100.582 ,-196.202 ,1.600 ,1.553 
468,-32.800 ,-196.054 ,1.600 ,1.587 
469,213.333 ,-195.833 ,1.600 ,1.472 
470,-108.558 ,-195.404 ,1.600 ,1.568 
471,234.444 ,-195.278 ,1.600 ,1.485 
472,-99.591 ,-195.264 ,1.600 ,1.576 
473,-206.129 ,-194.643 ,1.600 ,1.502 
474,-241.971 ,-194.030 ,1.600 ,1.486 
475,-398.501 ,-193.573 ,1.600 ,1.482 
476,-89.731 ,-193.494 ,1.600 ,1.582 
477,203.067 ,-193.484 ,1.600 ,1.470 
478,-156.790 ,-193.142 ,1.600 ,1.543 
479,24.821 ,-193.011 ,1.600 ,1.577 
480,193.611 ,-192.986 ,1.600 ,1.464 
481,34.314 ,-192.826 ,1.600 ,1.573 
482,-323.973 ,-192.768 ,1.600 ,1.484 
483,-5.787 ,-192.708 ,1.600 ,1.591 
484,-41.412 ,-192.510 ,1.600 ,1.588 
485,-71.391 ,-192.461 ,1.600 ,1.588 
486,-193.875 ,-191.989 ,1.600 ,1.514 
487,181.667 ,-191.667 ,1.600 ,1.467 
488,-386.689 ,-191.564 ,1.600 ,1.482 
489,224.800 ,-190.871 ,1.600 ,1.474 
490,-331.569 ,-190.829 ,1.600 ,1.490 
491,-315.586 ,-190.739 ,1.600 ,1.485 
492,-24.710 ,-190.538 ,1.600 ,1.591 
493,81.721 ,-190.491 ,1.600 ,1.568 
494,-271.927 ,-190.374 ,1.600 ,1.487 
495,171.111 ,-190.278 ,1.600 ,1.473 
496,-485.000 ,-190.000 ,1.600 ,1.496 
497,245.000 ,-190.000 ,1.600 ,1.544 
498,-374.010 ,-189.899 ,1.600 ,1.487 
499,-284.003 ,-189.850 ,1.600 ,1.479 
500,-117.544 ,-189.722 ,1.600 ,1.562 
501,-340.874 ,-189.612 ,1.600 ,1.491 
502,-294.889 ,-189.503 ,1.600 ,1.484 
503,-438.893 ,-189.497 ,1.600 ,1.492 
504,-304.927 ,-189.492 ,1.600 ,1.484 
505,-180.625 ,-189.490 ,1.600 ,1.523 
506,-50.841 ,-189.404 ,1.600 ,1.593 
507,-129.343 ,-189.244 ,1.600 ,1.555 
508,-258.724 ,-189.201 ,1.600 ,1.489 
509,-218.263 ,-189.075 ,1.600 ,1.497 
510,70.784 ,-189.021 ,1.600 ,1.572 
511,-148.303 ,-188.996 ,1.600 ,1.548 
512,160.556 ,-188.889 ,1.600 ,1.478 
513,-139.954 ,-188.887 ,1.600 ,1.552 
514,-428.125 ,-188.814 ,1.600 ,1.487 
515,-462.708 ,-188.771 ,1.600 ,1.486 
516,-450.803 ,-188.638 ,1.600 ,1.491 
517,-362.618 ,-188.605 ,1.600 ,1.494 
518,-231.767 ,-188.559 ,1.600 ,1.495 
519,-351.089 ,-188.291 ,1.600 ,1.495 
520,91.867 ,-187.758 ,1.600 ,1.567 
521,49.331 ,-187.500 ,1.600 ,1.575 
522,-167.500 ,-187.500 ,1.600 ,1.532 
523,4.362 ,-187.500 ,1.600 ,1.588 
