nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
50865,0.151 ,-2.074 ,1.600 ,0.376 
50866,4.159 ,-2.074 ,1.600 ,0.659 
50867,0.024 ,-2.074 ,1.600 ,0.356 
50868,0.111 ,-2.074 ,1.600 ,0.292 
50869,4.220 ,-2.074 ,1.600 ,0.420 
50870,-3.874 ,-2.074 ,1.600 ,0.264 
50871,5.106 ,-2.074 ,1.600 ,0.554 
50872,2.092 ,-2.074 ,1.600 ,0.321 
50873,-4.024 ,-2.074 ,1.600 ,0.282 
50874,-3.983 ,-2.074 ,1.600 ,0.318 
50875,-3.861 ,-2.074 ,1.600 ,0.285 
50876,3.934 ,-2.074 ,1.600 ,0.427 
50877,0.009 ,-2.074 ,1.600 ,0.337 
50878,-1.860 ,-2.074 ,1.600 ,0.303 
50879,4.129 ,-2.074 ,1.600 ,0.529 
50880,3.971 ,-2.074 ,1.600 ,0.525 
50881,2.146 ,-2.074 ,1.600 ,0.386 
50882,-1.908 ,-2.074 ,1.600 ,0.277 
50883,0.134 ,-2.074 ,1.600 ,0.311 
50884,4.152 ,-2.074 ,1.600 ,0.666 
50885,-1.969 ,-2.074 ,1.600 ,0.337 
50886,-1.800 ,-2.074 ,1.600 ,0.246 
50887,-3.863 ,-2.074 ,1.600 ,0.279 
50888,0.003 ,-2.074 ,1.600 ,0.330 
50889,0.059 ,-2.074 ,1.600 ,0.327 
50890,-1.831 ,-2.074 ,1.600 ,0.317 
50891,4.113 ,-2.074 ,1.600 ,0.515 
50892,-1.920 ,-2.074 ,1.600 ,0.286 
50893,2.173 ,-2.074 ,1.600 ,0.349 
50894,4.146 ,-2.074 ,1.600 ,0.611 
50895,4.187 ,-2.074 ,1.600 ,0.476 
50896,2.149 ,-2.074 ,1.600 ,0.398 
50897,-3.873 ,-2.074 ,1.600 ,0.263 
50898,4.010 ,-2.074 ,1.600 ,0.591 
50899,2.127 ,-2.074 ,1.600 ,0.319 
50900,2.114 ,-2.074 ,1.600 ,0.292 
50901,4.145 ,-2.074 ,1.600 ,0.604 
50902,2.235 ,-2.074 ,1.600 ,0.280 
50903,-2.198 ,-2.074 ,1.600 ,0.177 
50904,0.134 ,-2.074 ,1.600 ,0.311 
50905,0.134 ,-2.074 ,1.600 ,0.310 
50906,2.134 ,-2.074 ,1.600 ,0.328 
50907,0.134 ,-2.074 ,1.600 ,0.310 
50908,-3.978 ,-2.074 ,1.600 ,0.322 
50909,4.144 ,-2.074 ,1.600 ,0.599 
50910,-1.863 ,-2.074 ,1.600 ,0.293 
50911,2.134 ,-2.074 ,1.600 ,0.328 
50912,-4.000 ,-2.074 ,1.600 ,0.299 
50913,-1.818 ,-2.074 ,1.600 ,0.273 
50914,2.237 ,-2.074 ,1.600 ,0.280 
50915,1.940 ,-2.074 ,1.600 ,0.282 
50916,0.134 ,-2.074 ,1.600 ,0.308 
50917,2.705 ,-2.074 ,1.600 ,0.356 
50918,2.134 ,-2.074 ,1.600 ,0.328 
50919,2.134 ,-2.074 ,1.600 ,0.328 
50920,4.255 ,-2.074 ,1.600 ,0.428 
50921,4.178 ,-2.074 ,1.600 ,0.515 
50922,0.118 ,-2.074 ,1.600 ,0.291 
50923,-1.976 ,-2.074 ,1.600 ,0.334 
50924,2.134 ,-2.074 ,1.600 ,0.326 
50925,-3.866 ,-2.074 ,1.600 ,0.272 
50926,-1.852 ,-2.074 ,1.600 ,0.346 
50927,2.134 ,-2.074 ,1.600 ,0.327 
50928,2.134 ,-2.074 ,1.600 ,0.324 
50929,0.134 ,-2.074 ,1.600 ,0.304 
50930,0.123 ,-2.074 ,1.600 ,0.294 
50931,2.134 ,-2.074 ,1.600 ,0.323 
50932,0.096 ,-2.074 ,1.600 ,0.292 
50933,0.123 ,-2.074 ,1.600 ,0.294 
50934,4.073 ,-2.074 ,1.600 ,0.549 
50935,-1.869 ,-2.074 ,1.600 ,0.279 
50936,-3.873 ,-2.074 ,1.600 ,0.262 
50937,-3.873 ,-2.074 ,1.600 ,0.262 
50938,-3.846 ,-2.074 ,1.600 ,0.345 
50939,-1.867 ,-2.074 ,1.600 ,0.286 
50940,-3.919 ,-2.074 ,1.600 ,0.268 
50941,-2.164 ,-2.074 ,1.600 ,0.179 
50942,2.119 ,-2.074 ,1.600 ,0.314 
50943,2.110 ,-2.074 ,1.600 ,0.316 
50944,3.909 ,-2.074 ,1.600 ,0.356 
50945,2.092 ,-2.074 ,1.600 ,0.319 
50946,-3.965 ,-2.074 ,1.600 ,0.320 
50947,2.092 ,-2.073 ,1.600 ,0.318 
50948,-1.897 ,-2.073 ,1.600 ,0.269 
50949,0.150 ,-2.073 ,1.600 ,0.324 
50950,3.975 ,-2.073 ,1.600 ,0.531 
50951,2.092 ,-2.073 ,1.600 ,0.319 
50952,0.124 ,-2.073 ,1.600 ,0.294 
50953,2.177 ,-2.073 ,1.600 ,0.331 
50954,2.276 ,-2.073 ,1.600 ,0.297 
50955,-3.888 ,-2.073 ,1.600 ,0.255 
50956,4.119 ,-2.073 ,1.600 ,0.510 
50957,0.011 ,-2.073 ,1.600 ,0.338 
50958,2.037 ,-2.073 ,1.600 ,0.377 
50959,2.098 ,-2.073 ,1.600 ,0.310 
50960,4.022 ,-2.073 ,1.600 ,0.619 
50961,2.093 ,-2.073 ,1.600 ,0.317 
50962,3.487 ,-2.073 ,1.600 ,0.295 
50963,-1.938 ,-2.073 ,1.600 ,0.300 
50964,0.114 ,-2.073 ,1.600 ,0.288 
50965,-3.926 ,-2.073 ,1.600 ,0.276 
50966,-0.050 ,-2.073 ,1.600 ,0.269 
50967,-1.919 ,-2.073 ,1.600 ,0.283 
50968,0.184 ,-2.073 ,1.600 ,0.285 
50969,2.092 ,-2.073 ,1.600 ,0.311 
50970,-3.882 ,-2.073 ,1.600 ,0.256 
50971,-1.889 ,-2.073 ,1.600 ,0.267 
50972,-3.903 ,-2.073 ,1.600 ,0.253 
50973,0.185 ,-2.073 ,1.600 ,0.281 
50974,-3.889 ,-2.073 ,1.600 ,0.253 
50975,-3.975 ,-2.073 ,1.600 ,0.324 
50976,-1.990 ,-2.073 ,1.600 ,0.316 
50977,-3.890 ,-2.073 ,1.600 ,0.253 
50978,4.134 ,-2.073 ,1.600 ,0.457 
50979,0.129 ,-2.073 ,1.600 ,0.296 
50980,-3.974 ,-2.073 ,1.600 ,0.325 
50981,-3.815 ,-2.073 ,1.600 ,0.252 
50982,-0.039 ,-2.073 ,1.600 ,0.288 
50983,-1.907 ,-2.073 ,1.600 ,0.274 
50984,-1.882 ,-2.073 ,1.600 ,0.268 
50985,-3.838 ,-2.073 ,1.600 ,0.325 
50986,4.067 ,-2.073 ,1.600 ,0.559 
50987,0.027 ,-2.073 ,1.600 ,0.355 
50988,0.022 ,-2.073 ,1.600 ,0.352 
50989,-1.874 ,-2.073 ,1.600 ,0.271 
50990,2.092 ,-2.073 ,1.600 ,0.305 
50991,4.114 ,-2.073 ,1.600 ,0.510 
50992,-1.883 ,-2.073 ,1.600 ,0.268 
50993,2.062 ,-2.073 ,1.600 ,0.347 
50994,4.038 ,-2.073 ,1.600 ,0.618 
50995,2.106 ,-2.073 ,1.600 ,0.312 
50996,4.074 ,-2.073 ,1.600 ,0.544 
50997,0.112 ,-2.073 ,1.600 ,0.287 
50998,0.138 ,-2.073 ,1.600 ,0.222 
50999,4.113 ,-2.073 ,1.600 ,0.511 
51000,-4.021 ,-2.073 ,1.600 ,0.283 
51001,2.127 ,-2.073 ,1.600 ,0.315 
51002,0.106 ,-2.073 ,1.600 ,0.282 
51003,0.107 ,-2.073 ,1.600 ,0.282 
51004,-1.885 ,-2.073 ,1.600 ,0.267 
51005,0.101 ,-2.073 ,1.600 ,0.286 
51006,4.112 ,-2.073 ,1.600 ,0.511 
51007,2.060 ,-2.073 ,1.600 ,0.347 
51008,-1.876 ,-2.073 ,1.600 ,0.269 
51009,4.172 ,-2.073 ,1.600 ,0.559 
51010,0.061 ,-2.073 ,1.600 ,0.322 
51011,2.126 ,-2.073 ,1.600 ,0.314 
51012,0.151 ,-2.073 ,1.600 ,0.300 
51013,2.175 ,-2.073 ,1.600 ,0.338 
51014,2.127 ,-2.073 ,1.600 ,0.315 
51015,-3.897 ,-2.073 ,1.600 ,0.254 
51016,2.113 ,-2.073 ,1.600 ,0.258 
51017,2.152 ,-2.073 ,1.600 ,0.407 
51018,-3.899 ,-2.073 ,1.600 ,0.255 
51019,0.075 ,-2.073 ,1.600 ,0.302 
51020,-1.848 ,-2.073 ,1.600 ,0.353 
51021,0.096 ,-2.073 ,1.600 ,0.288 
51022,0.105 ,-2.073 ,1.600 ,0.280 
51023,-0.078 ,-2.073 ,1.600 ,0.234 
51024,4.035 ,-2.073 ,1.600 ,0.619 
51025,0.095 ,-2.073 ,1.600 ,0.288 
51026,2.162 ,-2.073 ,1.600 ,0.400 
51027,2.069 ,-2.073 ,1.600 ,0.335 
51028,-3.909 ,-2.073 ,1.600 ,0.260 
51029,4.101 ,-2.073 ,1.600 ,0.516 
51030,0.123 ,-2.073 ,1.600 ,0.256 
51031,4.107 ,-2.073 ,1.600 ,0.510 
51032,-2.027 ,-2.073 ,1.600 ,0.279 
51033,-3.908 ,-2.073 ,1.600 ,0.260 
51034,2.020 ,-2.073 ,1.600 ,0.373 
51035,0.096 ,-2.073 ,1.600 ,0.287 
51036,-3.618 ,-2.073 ,1.600 ,0.282 
51037,2.254 ,-2.073 ,1.600 ,0.286 
51038,4.112 ,-2.073 ,1.600 ,0.473 
51039,-4.023 ,-2.073 ,1.600 ,0.280 
51040,-0.063 ,-2.073 ,1.600 ,0.262 
51041,0.186 ,-2.073 ,1.600 ,0.278 
51042,4.086 ,-2.073 ,1.600 ,0.529 
51043,-3.932 ,-2.073 ,1.600 ,0.281 
51044,-1.834 ,-2.073 ,1.600 ,0.328 
51045,0.363 ,-2.073 ,1.600 ,0.305 
51046,1.944 ,-2.073 ,1.600 ,0.282 
51047,-1.959 ,-2.073 ,1.600 ,0.318 
51048,3.987 ,-2.073 ,1.600 ,0.545 
51049,2.283 ,-2.073 ,1.600 ,0.300 
51050,-2.091 ,-2.073 ,1.600 ,0.217 
51051,-3.926 ,-2.073 ,1.600 ,0.271 
51052,-3.873 ,-2.073 ,1.600 ,0.218 
51053,-1.913 ,-2.073 ,1.600 ,0.274 
51054,4.084 ,-2.073 ,1.600 ,0.530 
51055,2.127 ,-2.073 ,1.600 ,0.289 
51056,4.093 ,-2.073 ,1.600 ,0.515 
51057,-3.975 ,-2.073 ,1.600 ,0.321 
51058,0.090 ,-2.073 ,1.600 ,0.290 
51059,4.004 ,-2.073 ,1.600 ,0.573 
51060,-1.998 ,-2.073 ,1.600 ,0.305 
51061,-3.923 ,-2.073 ,1.600 ,0.267 
51062,-1.906 ,-2.073 ,1.600 ,0.269 
51063,-3.914 ,-2.073 ,1.600 ,0.261 
51064,-1.964 ,-2.073 ,1.600 ,0.329 
51065,-3.927 ,-2.073 ,1.600 ,0.272 
51066,2.099 ,-2.073 ,1.600 ,0.303 
51067,-1.982 ,-2.073 ,1.600 ,0.324 
51068,2.085 ,-2.073 ,1.600 ,0.317 
51069,2.061 ,-2.073 ,1.600 ,0.308 
51070,-1.907 ,-2.073 ,1.600 ,0.268 
51071,-0.008 ,-2.073 ,1.600 ,0.316 
51072,-1.822 ,-2.073 ,1.600 ,0.278 
51073,0.061 ,-2.072 ,1.600 ,0.316 
51074,-1.920 ,-2.072 ,1.600 ,0.227 
51075,2.025 ,-2.072 ,1.600 ,0.373 
51076,-3.889 ,-2.073 ,1.600 ,0.214 
51077,3.998 ,-2.073 ,1.600 ,0.562 
51078,0.423 ,-2.073 ,1.600 ,0.314 
51079,2.106 ,-2.073 ,1.600 ,0.307 
51080,4.101 ,-2.073 ,1.600 ,0.513 
51081,4.101 ,-2.073 ,1.600 ,0.512 
51082,4.101 ,-2.073 ,1.600 ,0.513 
51083,-4.045 ,-2.073 ,1.600 ,0.263 
51084,2.098 ,-2.073 ,1.600 ,0.304 
51085,-3.844 ,-2.072 ,1.600 ,0.347 
51086,-1.882 ,-2.072 ,1.600 ,0.211 
51087,0.049 ,-2.072 ,1.600 ,0.328 
51088,4.075 ,-2.073 ,1.600 ,0.537 
51089,2.105 ,-2.073 ,1.600 ,0.306 
51090,-1.909 ,-2.073 ,1.600 ,0.269 
51091,4.092 ,-2.073 ,1.600 ,0.515 
51092,4.093 ,-2.073 ,1.600 ,0.514 
51093,-3.999 ,-2.073 ,1.600 ,0.296 
51094,4.145 ,-2.073 ,1.600 ,0.450 
51095,2.091 ,-2.073 ,1.600 ,0.266 
51096,-3.845 ,-2.073 ,1.600 ,0.349 
51097,-3.918 ,-2.073 ,1.600 ,0.260 
51098,4.183 ,-2.073 ,1.600 ,0.491 
51099,4.074 ,-2.073 ,1.600 ,0.539 
51100,-4.172 ,-2.073 ,1.600 ,0.176 
51101,2.235 ,-2.073 ,1.600 ,0.278 
51102,4.054 ,-2.073 ,1.600 ,0.575 
51103,4.093 ,-2.072 ,1.600 ,0.506 
51104,2.081 ,-2.072 ,1.600 ,0.320 
51105,4.101 ,-2.072 ,1.600 ,0.499 
51106,-3.823 ,-2.072 ,1.600 ,0.270 
51107,-3.451 ,-2.072 ,1.600 ,0.297 
51108,-1.899 ,-2.072 ,1.600 ,0.262 
51109,0.112 ,-2.072 ,1.600 ,0.241 
51110,1.990 ,-2.072 ,1.600 ,0.336 
51111,0.171 ,-2.072 ,1.600 ,0.326 
51112,2.079 ,-2.072 ,1.600 ,0.323 
51113,-3.792 ,-2.072 ,1.600 ,0.229 
51114,1.917 ,-2.072 ,1.600 ,0.238 
51115,4.079 ,-2.072 ,1.600 ,0.531 
51116,4.093 ,-2.072 ,1.600 ,0.499 
51117,0.185 ,-2.072 ,1.600 ,0.280 
51118,0.162 ,-2.072 ,1.600 ,0.370 
51119,4.031 ,-2.072 ,1.600 ,0.625 
51120,4.093 ,-2.072 ,1.600 ,0.495 
51121,-0.022 ,-2.072 ,1.600 ,0.304 
51122,4.101 ,-2.072 ,1.600 ,0.488 
51123,2.157 ,-2.072 ,1.600 ,0.419 
51124,-3.765 ,-2.072 ,1.600 ,0.232 
51125,-3.862 ,-2.072 ,1.600 ,0.192 
51126,2.150 ,-2.072 ,1.600 ,0.295 
51127,0.096 ,-2.072 ,1.600 ,0.255 
51128,-1.850 ,-2.072 ,1.600 ,0.257 
51129,-1.628 ,-2.072 ,1.600 ,0.291 
51130,-2.009 ,-2.072 ,1.600 ,0.296 
51131,-1.843 ,-2.072 ,1.600 ,0.364 
51132,-3.939 ,-2.072 ,1.600 ,0.280 
51133,2.181 ,-2.072 ,1.600 ,0.315 
51134,1.978 ,-2.072 ,1.600 ,0.324 
51135,2.078 ,-2.072 ,1.600 ,0.323 
51136,2.066 ,-2.072 ,1.600 ,0.333 
51137,1.985 ,-2.072 ,1.600 ,0.331 
51138,0.060 ,-2.072 ,1.600 ,0.318 
51139,0.140 ,-2.072 ,1.600 ,0.166 
51140,0.096 ,-2.072 ,1.600 ,0.248 
51141,-0.009 ,-2.072 ,1.600 ,0.314 
51142,0.067 ,-2.072 ,1.600 ,0.307 
51143,0.067 ,-2.072 ,1.600 ,0.306 
51144,-3.908 ,-2.072 ,1.600 ,0.226 
51145,0.067 ,-2.072 ,1.600 ,0.306 
51146,0.157 ,-2.072 ,1.600 ,0.386 
51147,3.904 ,-2.072 ,1.600 ,0.336 
51148,-3.906 ,-2.072 ,1.600 ,0.250 
51149,2.428 ,-2.072 ,1.600 ,0.341 
51150,-3.898 ,-2.072 ,1.600 ,0.208 
51151,-3.975 ,-2.072 ,1.600 ,0.318 
51152,-4.327 ,-2.072 ,1.600 ,0.192 
51153,2.043 ,-2.072 ,1.600 ,0.366 
51154,2.068 ,-2.072 ,1.600 ,0.329 
51155,4.113 ,-2.072 ,1.600 ,0.397 
51156,2.168 ,-2.072 ,1.600 ,0.366 
51157,0.067 ,-2.072 ,1.600 ,0.306 
51158,0.067 ,-2.072 ,1.600 ,0.306 
51159,-1.799 ,-2.072 ,1.600 ,0.240 
51160,0.085 ,-2.072 ,1.600 ,0.288 
51161,-1.861 ,-2.072 ,1.600 ,0.193 
51162,4.168 ,-2.072 ,1.600 ,0.587 
51163,0.076 ,-2.072 ,1.600 ,0.294 
51164,-3.936 ,-2.072 ,1.600 ,0.278 
51165,-3.851 ,-2.072 ,1.600 ,0.142 
51166,-1.930 ,-2.072 ,1.600 ,0.283 
51167,0.018 ,-2.072 ,1.600 ,0.344 
51168,4.151 ,-2.072 ,1.600 ,0.376 
51169,4.205 ,-2.072 ,1.600 ,0.424 
51170,-2.060 ,-2.072 ,1.600 ,0.248 
51171,3.877 ,-2.072 ,1.600 ,0.280 
51172,0.074 ,-2.072 ,1.600 ,0.296 
51173,-0.019 ,-2.072 ,1.600 ,0.305 
51174,0.106 ,-2.072 ,1.600 ,0.216 
51175,3.566 ,-2.072 ,1.600 ,0.272 
51176,3.832 ,-2.072 ,1.600 ,0.243 
51177,4.138 ,-2.072 ,1.600 ,0.351 
51178,3.734 ,-2.072 ,1.600 ,0.240 
51179,-1.933 ,-2.072 ,1.600 ,0.286 
51180,2.049 ,-2.072 ,1.600 ,0.352 
51181,-4.000 ,-2.072 ,1.600 ,0.293 
51182,0.082 ,-2.072 ,1.600 ,0.289 
51183,4.092 ,-2.072 ,1.600 ,0.454 
51184,0.208 ,-2.072 ,1.600 ,0.254 
51185,0.084 ,-2.072 ,1.600 ,0.287 
51186,-3.901 ,-2.072 ,1.600 ,0.242 
51187,-3.845 ,-2.072 ,1.600 ,0.293 
51188,2.017 ,-2.072 ,1.600 ,0.366 
51189,-2.008 ,-2.072 ,1.600 ,0.296 
51190,2.049 ,-2.072 ,1.600 ,0.352 
51191,-1.807 ,-2.072 ,1.600 ,0.248 
51192,-3.932 ,-2.072 ,1.600 ,0.231 
51193,-1.926 ,-2.072 ,1.600 ,0.277 
51194,-4.013 ,-2.072 ,1.600 ,0.284 
51195,0.167 ,-2.072 ,1.600 ,0.342 
51196,-1.936 ,-2.072 ,1.600 ,0.289 
51197,2.031 ,-2.072 ,1.600 ,0.375 
51198,-3.890 ,-2.072 ,1.600 ,0.176 
51199,-1.888 ,-2.072 ,1.600 ,0.194 
51200,4.067 ,-2.072 ,1.600 ,0.546 
51201,2.067 ,-2.072 ,1.600 ,0.327 
51202,-1.898 ,-2.072 ,1.600 ,0.225 
51203,2.048 ,-2.072 ,1.600 ,0.352 
51204,2.068 ,-2.072 ,1.600 ,0.327 
51205,3.994 ,-2.072 ,1.600 ,0.552 
51206,-3.945 ,-2.072 ,1.600 ,0.286 
51207,2.049 ,-2.072 ,1.600 ,0.351 
51208,2.127 ,-2.072 ,1.600 ,0.218 
51209,2.049 ,-2.072 ,1.600 ,0.351 
51210,-0.006 ,-2.072 ,1.600 ,0.316 
51211,48.274 ,-2.072 ,1.600 ,0.720 
51212,4.074 ,-2.072 ,1.600 ,0.451 
51213,-1.945 ,-2.072 ,1.600 ,0.296 
51214,2.049 ,-2.072 ,1.600 ,0.350 
51215,0.084 ,-2.072 ,1.600 ,0.270 
51216,-6.160 ,-2.072 ,1.600 ,0.372 
51217,2.037 ,-2.072 ,1.600 ,0.372 
51218,-3.612 ,-2.072 ,1.600 ,0.283 
51219,-1.823 ,-2.072 ,1.600 ,0.281 
51220,-3.920 ,-2.072 ,1.600 ,0.222 
51221,-4.342 ,-2.072 ,1.600 ,0.194 
51222,4.063 ,-2.072 ,1.600 ,0.554 
51223,-3.829 ,-2.072 ,1.600 ,0.291 
51224,0.008 ,-2.072 ,1.600 ,0.328 
51225,4.045 ,-2.072 ,1.600 ,0.598 
51226,2.038 ,-2.072 ,1.600 ,0.370 
51227,4.060 ,-2.072 ,1.600 ,0.561 
51228,-1.907 ,-2.072 ,1.600 ,0.212 
51229,-3.860 ,-2.072 ,1.600 ,0.143 
51230,-3.899 ,-2.072 ,1.600 ,0.178 
51231,4.258 ,-2.072 ,1.600 ,0.427 
51232,0.037 ,-2.072 ,1.600 ,0.342 
51233,2.148 ,-2.072 ,1.600 ,0.206 
51234,0.039 ,-2.072 ,1.600 ,0.336 
51235,0.185 ,-2.072 ,1.600 ,0.276 
51236,-3.709 ,-2.072 ,1.600 ,0.256 
51237,-1.853 ,-2.072 ,1.600 ,0.180 
51238,2.028 ,-2.072 ,1.600 ,0.372 
51239,2.141 ,-2.072 ,1.600 ,0.161 
51240,0.067 ,-2.072 ,1.600 ,0.268 
51241,-3.831 ,-2.072 ,1.600 ,0.297 
51242,2.049 ,-2.071 ,1.600 ,0.332 
51243,0.055 ,-2.071 ,1.600 ,0.315 
51244,-3.938 ,-2.071 ,1.600 ,0.275 
51245,4.054 ,-2.071 ,1.600 ,0.566 
51246,-3.821 ,-2.071 ,1.600 ,0.264 
51247,-1.833 ,-2.071 ,1.600 ,0.323 
51248,-2.047 ,-2.071 ,1.600 ,0.260 
51249,-1.899 ,-2.071 ,1.600 ,0.202 
51250,0.045 ,-2.071 ,1.600 ,0.332 
51251,0.084 ,-2.071 ,1.600 ,0.251 
51252,-2.010 ,-2.071 ,1.600 ,0.293 
51253,1.966 ,-2.071 ,1.600 ,0.305 
51254,-1.963 ,-2.071 ,1.600 ,0.320 
51255,-0.036 ,-2.071 ,1.600 ,0.287 
51256,2.060 ,-2.071 ,1.600 ,0.244 
51257,4.194 ,-2.071 ,1.600 ,0.444 
51258,2.055 ,-2.071 ,1.600 ,0.335 
51259,-1.859 ,-2.071 ,1.600 ,0.140 
51260,3.907 ,-2.071 ,1.600 ,0.334 
51261,-3.972 ,-2.071 ,1.600 ,0.317 
51262,2.049 ,-2.071 ,1.600 ,0.324 
51263,-2.065 ,-2.071 ,1.600 ,0.242 
51264,4.053 ,-2.071 ,1.600 ,0.567 
51265,0.052 ,-2.071 ,1.600 ,0.317 
51266,-0.008 ,-2.071 ,1.600 ,0.313 
51267,0.229 ,-2.071 ,1.600 ,0.251 
51268,-3.845 ,-2.071 ,1.600 ,0.264 
51269,-4.073 ,-2.071 ,1.600 ,0.229 
51270,3.990 ,-2.071 ,1.600 ,0.545 
51271,-4.007 ,-2.071 ,1.600 ,0.283 
51272,-3.963 ,-2.071 ,1.600 ,0.309 
51273,3.984 ,-2.071 ,1.600 ,0.536 
51274,-3.918 ,-2.071 ,1.600 ,0.198 
51275,4.140 ,-2.071 ,1.600 ,0.251 
51276,0.060 ,-2.071 ,1.600 ,0.255 
51277,-3.903 ,-2.071 ,1.600 ,0.235 
51278,-1.896 ,-2.071 ,1.600 ,0.187 
51279,-3.969 ,-2.071 ,1.600 ,0.316 
51280,-1.656 ,-2.071 ,1.600 ,0.284 
51281,-1.965 ,-2.071 ,1.600 ,0.323 
51282,4.037 ,-2.071 ,1.600 ,0.611 
51283,4.198 ,-2.071 ,1.600 ,0.435 
51284,0.159 ,-2.071 ,1.600 ,0.387 
51285,-1.748 ,-2.071 ,1.600 ,0.248 
51286,-4.333 ,-2.071 ,1.600 ,0.192 
51287,4.043 ,-2.071 ,1.600 ,0.599 
51288,2.156 ,-2.071 ,1.600 ,0.293 
51289,4.165 ,-2.071 ,1.600 ,0.624 
51290,2.080 ,-2.071 ,1.600 ,0.241 
51291,-3.949 ,-2.071 ,1.600 ,0.286 
51292,-2.009 ,-2.071 ,1.600 ,0.293 
51293,4.045 ,-2.071 ,1.600 ,0.594 
51294,0.031 ,-2.071 ,1.600 ,0.349 
51295,-1.978 ,-2.071 ,1.600 ,0.320 
51296,-2.101 ,-2.071 ,1.600 ,0.203 
51297,-4.220 ,-2.071 ,1.600 ,0.174 
51298,1.908 ,-2.071 ,1.600 ,0.218 
51299,4.120 ,-2.071 ,1.600 ,0.257 
51300,-1.884 ,-2.071 ,1.600 ,0.147 
51301,0.034 ,-2.071 ,1.600 ,0.346 
51302,-0.030 ,-2.071 ,1.600 ,0.292 
51303,-1.958 ,-2.071 ,1.600 ,0.310 
51304,4.085 ,-2.071 ,1.600 ,0.348 
51305,2.097 ,-2.071 ,1.600 ,0.202 
51306,2.037 ,-2.071 ,1.600 ,0.329 
51307,4.308 ,-2.071 ,1.600 ,0.454 
51308,4.036 ,-2.071 ,1.600 ,0.613 
51309,-1.794 ,-2.071 ,1.600 ,0.237 
51310,3.687 ,-2.071 ,1.600 ,0.255 
51311,2.035 ,-2.071 ,1.600 ,0.369 
51312,3.948 ,-2.071 ,1.600 ,0.454 
51313,0.119 ,-2.071 ,1.600 ,0.129 
51314,2.085 ,-2.071 ,1.600 ,0.210 
51315,-2.107 ,-2.071 ,1.600 ,0.198 
51316,0.043 ,-2.071 ,1.600 ,0.329 
51317,-1.865 ,-2.071 ,1.600 ,0.118 
51318,-1.890 ,-2.071 ,1.600 ,0.142 
51319,-1.821 ,-2.071 ,1.600 ,0.274 
51320,-3.803 ,-2.071 ,1.600 ,0.230 
51321,-3.909 ,-2.071 ,1.600 ,0.155 
51322,4.044 ,-2.071 ,1.600 ,0.557 
51323,-3.956 ,-2.071 ,1.600 ,0.293 
51324,-3.956 ,-2.071 ,1.600 ,0.293 
51325,3.857 ,-2.071 ,1.600 ,0.252 
51326,-1.870 ,-2.071 ,1.600 ,0.108 
51327,-0.182 ,-2.071 ,1.600 ,0.174 
51328,-3.956 ,-2.071 ,1.600 ,0.290 
51329,4.045 ,-2.071 ,1.600 ,0.544 
51330,-3.956 ,-2.071 ,1.600 ,0.290 
51331,-1.835 ,-2.071 ,1.600 ,0.336 
51332,0.156 ,-2.071 ,1.600 ,0.242 
51333,4.154 ,-2.071 ,1.600 ,0.304 
51334,-3.865 ,-2.071 ,1.600 ,0.100 
51335,0.142 ,-2.071 ,1.600 ,0.098 
51336,2.120 ,-2.071 ,1.600 ,0.136 
51337,4.060 ,-2.071 ,1.600 ,0.464 
51338,-3.982 ,-2.071 ,1.600 ,0.309 
51339,4.045 ,-2.071 ,1.600 ,0.534 
51340,2.044 ,-2.071 ,1.600 ,0.262 
51341,4.108 ,-2.071 ,1.600 ,0.263 
51342,0.015 ,-2.071 ,1.600 ,0.336 
51343,-3.881 ,-2.071 ,1.600 ,0.110 
51344,4.001 ,-2.071 ,1.600 ,0.557 
51345,-4.584 ,-2.071 ,1.600 ,0.235 
51346,2.099 ,-2.071 ,1.600 ,0.172 
51347,-1.875 ,-2.071 ,1.600 ,0.116 
51348,2.165 ,-2.071 ,1.600 ,0.388 
51349,-1.954 ,-2.071 ,1.600 ,0.296 
51350,1.971 ,-2.071 ,1.600 ,0.308 
51351,-0.281 ,-2.071 ,1.600 ,0.186 
51352,2.000 ,-2.071 ,1.600 ,0.338 
51353,-0.009 ,-2.071 ,1.600 ,0.308 
51354,-1.953 ,-2.071 ,1.600 ,0.291 
51355,4.053 ,-2.070 ,1.600 ,0.465 
51356,0.086 ,-2.070 ,1.600 ,0.187 
51357,0.145 ,-2.070 ,1.600 ,0.084 
51358,4.031 ,-2.070 ,1.600 ,0.620 
51359,4.130 ,-2.070 ,1.600 ,0.154 
51360,-2.058 ,-2.070 ,1.600 ,0.246 
51361,2.157 ,-2.070 ,1.600 ,0.257 
51362,-2.019 ,-2.070 ,1.600 ,0.283 
51363,1.952 ,-2.070 ,1.600 ,0.284 
51364,-2.035 ,-2.070 ,1.600 ,0.269 
51365,-1.932 ,-2.070 ,1.600 ,0.184 
51366,2.231 ,-2.070 ,1.600 ,0.272 
51367,0.021 ,-2.070 ,1.600 ,0.335 
51368,-1.843 ,-2.070 ,1.600 ,0.218 
51369,4.125 ,-2.070 ,1.600 ,0.132 
51370,-1.939 ,-2.070 ,1.600 ,0.210 
51371,3.855 ,-2.070 ,1.600 ,0.248 
51372,-1.922 ,-2.070 ,1.600 ,0.138 
51373,-1.968 ,-2.070 ,1.600 ,0.321 
